loc_rowid,pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,st_spectype,st_teff,st_rad,st_mass,st_lum,sy_dist,sy_plx
4019,Kepler-758 e,Kepler-758,e,1,4,Transit,2016,0,8.1934719,0.0785,1.53,0.136,2.96,0.0093,M-R relationship,0,588.4,1144,83.51,,6228,1.42,1.16,0.563,1502.32,0.637163
4020,Kepler-759 b,Kepler-759,b,1,1,Transit,2016,0,41.805985,0.2329,2.27,0.203,5.77,0.0182,M-R relationship,0,19.02,533,89.97,,5860,1.04,1.04,0.061,1073.48,0.5971967
4021,Kepler-76 b,Kepler-76,b,1,1,Orbital Brightness Modulation,2013,0,1.5449298,0.0274,15.244,1.36,638.8383,2.01,Mass,0,3583.67,2140,77.55,F,6409,1.32,1.2,0.451,822.96,1.18642
4022,Kepler-760 b,Kepler-760,b,1,2,Transit,2016,0,8.70419416,0.0772,3.06,0.273,9.59,0.0302,M-R relationship,0,84.41,748,88.6,,5322,0.85,0.89,-0.28,792.336,1.23364
4023,Kepler-760 c,Kepler-760,c,1,2,Transit,2016,0,2.46697439,0.0333,1.48,0.132,2.79,0.00879,M-R relationship,0,453.65,1139,86.61,,5322,0.85,0.89,-0.28,792.336,1.23364
4024,Kepler-761 b,Kepler-761,b,1,1,Transit,2016,0,10.12804789,0.0874,2.03,0.181,4.78,0.015,M-R relationship,0,95.45,767,87.16,,5706,0.93,0.95,-0.117,830.707,1.1751
4025,Kepler-762 b,Kepler-762,b,1,1,Transit,2016,0,3.7705521,0.0493,12.68,1.131,,,Msini,0,1065.73,1302,89.64,,5944,1.08,1.06,0.318,1898.26,0.4976
4026,Kepler-763 b,Kepler-763,b,1,1,Transit,2016,0,1.19655156,0.0205,1.22,0.109,1.98,0.00624,M-R relationship,0,974.09,1414,87.27,,5166,0.8,0.84,-0.334,962.459,1.01093
4027,Kepler-764 b,Kepler-764,b,1,1,Transit,2016,0,7.33683936,0.0724,1.64,0.146,3.33,0.0105,M-R relationship,0,160.46,875,89.93,,5557,0.89,0.92,-0.136,1047.84,0.926132
4028,Kepler-765 b,Kepler-765,b,1,1,Transit,2016,0,27.6655226,0.1754,2.43,0.217,6.48,0.0204,M-R relationship,0,48.95,641,89.99,,5901,1.06,1.05,0.146,1076.28,0.900302
4029,Kepler-766 b,Kepler-766,b,1,1,Transit,2016,0,6.10027804,0.066,3.39,0.302,11.4,0.0359,M-R relationship,0,227.15,990,89.92,,5992,1.15,1.1,0.451,2297.62,0.409475
4030,Kepler-767 b,Kepler-767,b,1,1,Transit,2016,0,161.5280101,0.5874,6.64,0.592,35.7,0.112,M-R relationship,0,9.37,366,90,,5694,0.94,0.96,0.476,2251.03,0.416048
4031,Kepler-768 b,Kepler-768,b,1,1,Transit,2016,0,11.3910025,0.092,1.79,0.16,3.86,0.0121,M-R relationship,0,40.59,618,88.44,,5108,0.78,0.82,-0.466,784.56,1.24681
4032,Kepler-769 b,Kepler-769,b,1,2,Transit,2016,0,7.42608998,0.0778,2.92,0.261,8.85,0.0279,M-R relationship,0,241.13,1037,89.65,,6186,1.28,1.19,0.179,1169.57,0.82685
4033,Kepler-769 c,Kepler-769,c,1,2,Transit,2016,0,15.9870174,0.1297,1.79,0.16,3.86,0.0121,M-R relationship,0,86.76,803,88.79,,6186,1.28,1.19,0.179,1169.57,0.82685
4034,Kepler-77 b,Kepler-77,b,1,1,Transit,2013,0,3.57878087,0.04501,10.761,0.96,136.661,0.43,Mass,0,432.87,1440,88,G5 V,5520,0.99,0.95,-0.046,639.411,1.53518
4035,Kepler-770 b,Kepler-770,b,1,3,Transit,2016,0,18.92540274,0.1694,2.3,0.205,5.9,0.0186,M-R relationship,0,27.74,1171,88,,5598,0.92,0.94,0.054,930.457,1.04616
4036,Kepler-770 c,Kepler-770,c,1,3,Transit,2016,0,1.47532231,0.0309,1.2,0.107,1.87,0.00588,M-R relationship,0,833.59,2740,88.41,,5598,0.92,0.94,0.054,930.457,1.04616
4037,Kepler-770 d,Kepler-770,d,1,3,Transit,2016,0,4.15244722,0.0616,1.4,0.125,2.54,0.008,M-R relationship,0,209.75,1941,86.24,,5598,0.92,0.94,0.054,930.457,1.04616
4038,Kepler-771 b,Kepler-771,b,1,1,Transit,2016,0,8.73485836,0.0843,1.82,0.162,3.97,0.0125,M-R relationship,0,339.3,890,88.75,,5906,1.05,1.03,0.355,1393.85,0.688804
4039,Kepler-772 b,Kepler-772,b,1,1,Transit,2016,0,12.99207337,0.1071,1.82,0.162,3.97,0.0125,M-R relationship,0,264.58,866,89.69,,5714,1.11,0.98,0.475,1130.21,0.856267
4040,Kepler-773 b,Kepler-773,b,1,1,Transit,2016,0,3.74910006,0.047,1.43,0.128,2.63,0.00829,M-R relationship,0,490.71,1160,80.24,,5850,1.01,1.04,0.095,547.026,1.79924
4041,Kepler-774 b,Kepler-774,b,1,1,Transit,2016,0,11.0895723,0.1114,3.17,0.283,10.2,0.032,M-R relationship,0,451.18,1422,89.92,,6403,2.42,1.57,0.753,917.804,1.06113
4042,Kepler-775 b,Kepler-775,b,1,1,Transit,2016,0,0.97486893,0.0187,1.19,0.106,1.81,0.0057,M-R relationship,0,1496.75,1612,88.53,,5468,0.84,0.92,-0.267,398.676,2.47942
4043,Kepler-776 b,Kepler-776,b,1,1,Transit,2016,0,4.89718784,0.0523,1.28,0.114,2.18,0.00687,M-R relationship,0,135.08,904,87.63,,5071,0.78,0.83,-0.437,727.904,1.34537
4044,Kepler-777 b,Kepler-777,b,1,1,Transit,2016,0,5.72812599,0.0519,1.47,0.131,2.76,0.00869,M-R relationship,0,33.95,569,89.42,,4043,0.56,0.58,-0.968,443.106,2.2286
4045,Kepler-778 b,Kepler-778,b,1,1,Transit,2016,0,3.75574426,0.0453,1.68,0.15,3.46,0.0109,M-R relationship,0,216.57,977,89.43,,5102,0.77,0.81,-0.413,938.168,1.03769
4046,Kepler-779 b,Kepler-779,b,2,1,Transit,2016,0,7.09714223,0.0533,0.92,0.082,0.721,0.00227,M-R relationship,0,15.03,425,89.89,,3804,0.44,0.46,-1.234,283.155,3.50313
4047,Kepler-78 b,Kepler-78,b,2,1,Transit,2013,0,0.35500744,,1.121,0.1,1.96716,0.00619,Mass,0,,2250,79,G,5089,0.75,0.84,-0.498,124.376,8.01126
4048,Kepler-780 b,Kepler-780,b,1,1,Transit,2016,0,0.67737516,0.015,0.89,0.079,0.64,0.00201,M-R relationship,0,4572.56,2099,87.38,,5769,1.02,1.01,0.017,557.652,0.681192
4049,Kepler-781 b,Kepler-781,b,1,1,Transit,2016,0,13.2140732,0.1019,2.89,0.258,8.7,0.0274,M-R relationship,0,44.4,629,87.44,,5162,0.78,0.81,-0.384,1064.47,0.911324
4050,Kepler-782 b,Kepler-782,b,1,1,Transit,2016,0,158.6853308,0.5444,3.21,0.286,10.4,0.0327,M-R relationship,0,3.99,350,89.98,,5867,1.01,0.98,0.11,446.844,2.20945
4051,Kepler-783 b,Kepler-783,b,1,2,Transit,2016,0,4.29264638,0.0491,0.78,0.07,0.399,0.00126,M-R relationship,0,229.1,991,87.62,,5521,0.89,0.93,-0.231,516.09,1.90887
4052,Kepler-783 c,Kepler-783,c,1,2,Transit,2020,0,7.05395,0.0684,2.332,0.208,6.04,0.019,M-R relationship,0,117.33,840,86.66,,5411.49,0.87,0.94,-0.231,516.09,1.90887
4053,Kepler-784 b,Kepler-784,b,1,1,Transit,2016,0,31.5922646,0.1967,1.58,0.141,3.12,0.00982,M-R relationship,0,194.38,688,89.06,,5674,1.32,1,0.857,1303.72,0.738217
4054,Kepler-785 b,Kepler-785,b,1,1,Transit,2016,0,1.97376093,0.025,13.02,1.162,,,Msini,0,163.86,753,87.9,,4739,0.71,0.77,-0.683,642.051,1.53004
4055,Kepler-786 b,Kepler-786,b,1,1,Transit,2016,0,53.5293487,0.2548,2.43,0.217,6.48,0.0204,M-R relationship,0,3.66,348,89.72,,4838,0.74,0.81,-0.583,485.318,2.0321
4056,Kepler-787 b,Kepler-787,b,1,1,Transit,2016,0,0.9283105,0.0159,1.28,0.114,2.18,0.00687,M-R relationship,0,493.55,1115,88.27,,4248,0.62,0.65,-0.895,503.568,1.95791
4057,Kepler-788 b,Kepler-788,b,1,1,Transit,2016,0,8.39846269,0.0835,2.55,0.227,7.04,0.0221,M-R relationship,0,357.19,984,86.16,,6159,1.23,1.16,0.336,1775.8,0.534883
4058,Kepler-789 b,Kepler-789,b,1,1,Transit,2016,0,8.63847725,0.0951,2.12,0.189,5.14,0.0162,M-R relationship,0,312.34,1419,89.77,,5870,1.02,1.01,0.496,1480.16,0.647406
4059,Kepler-79 b,Kepler-79,b,1,4,Transit,2012,0,13.4845,0.117,3.47,0.31,10.9,0.0343,Mass,0.015,205.4,929,88.78,,6174,1.3,1.17,0.342,1020.72,0.951089
4060,Kepler-79 c,Kepler-79,c,1,4,Transit,2012,0,27.4029,0.187,3.72,0.332,5.9,0.019,Mass,0.03,79.77,734,89.48,,6174,1.3,1.17,0.342,1020.72,0.951089
4061,Kepler-79 d,Kepler-79,d,1,4,Transit,2014,0,52.0902,0.287,7.16,0.639,6,0.019,Mass,0.025,33.87,592,89.93,,6174,1.3,1.17,0.342,1020.72,0.951089
4062,Kepler-79 e,Kepler-79,e,1,4,Transit,2014,0,81.0659,0.386,3.49,0.311,4.1,0.013,Mass,0.012,18.78,511,89.13,,6174,1.3,1.17,0.342,1020.72,0.951089
4063,Kepler-790 b,Kepler-790,b,1,1,Transit,2016,0,13.73469807,0.101,2.18,0.194,5.39,0.017,M-R relationship,0,38.27,634,86.64,,5208,0.8,0.84,-0.424,703.168,1.39356
4064,Kepler-791 b,Kepler-791,b,1,1,Transit,2016,0,14.5539759,0.1256,3.05,0.272,9.53,0.03,M-R relationship,0,140.06,939,80.57,,6383,1.47,1.3,0.403,1266.34,0.761688
4065,Kepler-792 b,Kepler-792,b,1,1,Transit,2016,0,11.30119217,0.0988,1.96,0.175,4.5,0.0142,M-R relationship,0,176.03,852,89.69,,5971,1.12,1.09,0.274,1425.47,0.673536
4066,Kepler-793 b,Kepler-793,b,1,1,Transit,2016,0,4.24153639,0.0491,1.37,0.122,2.45,0.00771,M-R relationship,0,617.41,1177,88.62,,5745,0.97,0.98,0.11,985.699,0.988411
4067,Kepler-794 b,Kepler-794,b,1,1,Transit,2016,0,11.13125132,0.1036,2.11,0.188,5.1,0.016,M-R relationship,0,299.97,952,89.97,,5839,1.38,1.19,0.506,931.192,1.04516
4068,Kepler-795 b,Kepler-795,b,2,1,Transit,2016,0,29.6193421,0.1817,1.68,0.15,3.46,0.0109,M-R relationship,0,26.79,580,89.94,,5631,0.96,0.94,-0.022,492.122,2.00331
4069,Kepler-796 b,Kepler-796,b,1,1,Transit,2016,0,6.40087618,0.0662,1.3,0.116,2.24,0.00705,M-R relationship,0,962.26,1109,85.17,,5475,1.09,0.93,0.572,817.584,1.1944
4070,Kepler-797 b,Kepler-797,b,1,1,Transit,2016,0,27.07237711,0.181,2.17,0.194,5.35,0.0168,M-R relationship,0,90.1,605,89.97,,5680,0.95,0.96,0.47,1315.26,0.731986
4071,Kepler-798 b,Kepler-798,b,1,1,Transit,2016,0,13.71933369,0.1174,2.39,0.213,6.3,0.0198,M-R relationship,0,141.89,864,89.93,,6224,1.29,1.19,0.222,972.274,0.99993
4072,Kepler-799 b,Kepler-799,b,1,2,Transit,2016,0,133.4605235,0.5167,6.88,0.614,37.9,0.119,M-R relationship,0,6.36,433,89.84,,5681,0.93,0.95,0.349,1509.084,
4073,Kepler-799 c,Kepler-799,c,1,2,Transit,2021,0,15.19419956,0.1214,2.781,0.248,8.15,0.0256,M-R relationship,0,150.25,893,87.06,,5588,1.59,1.03,0.349,1509.084,
4074,Kepler-8 b,Kepler-8,b,1,1,Transit,2010,0,3.5224991,0.0474,15.872,1.416,187.5197,0.59,Mass,0,1444.88,1680,83.978,,6213,1.49,1.21,0.605,1021.87,0.949758
4075,Kepler-80 b,Kepler-80,b,1,6,Transit,2012,0,7.05246,0.0648,2.67,0.238,6.93,0.0218,Mass,0,54.38,547,89.34,K5,4540,0.68,0.73,-0.77,369.451,2.67801
4076,Kepler-80 c,Kepler-80,c,1,6,Transit,2012,0,9.52355,0.0792,2.74,0.244,6.74,0.02121,Mass,0,36.48,495,89.33,K5,4540,0.68,0.73,-0.77,369.451,2.67801
4077,Kepler-80 d,Kepler-80,d,1,6,Transit,2014,0,3.07222,0.0372,1.53,0.136,6.75,0.02124,Mass,0,164.62,722,88.35,K5,4540,0.68,0.73,-0.77,369.451,2.67801
4078,Kepler-80 e,Kepler-80,e,1,6,Transit,2014,0,4.64489,0.0491,1.6,0.143,4.13,0.01299,Mass,0,94.78,629,88.79,K5,4540,0.68,0.73,-0.77,369.451,2.67801
4079,Kepler-80 f,Kepler-80,f,1,6,Transit,2016,0,0.9867873,0.0175,1.21,0.108,1.92,0.00606,M-R relationship,0,750.96,1054,86.5,K5,4540,0.68,0.73,-0.77,369.451,2.67801
4080,Kepler-80 g,Kepler-80,g,1,6,Transit,2017,0,14.64558,,1.13,0.101,1.51,0.00474,M-R relationship,,,418,89.35,K5,4540,0.68,0.83,-0.767,369.451,2.67801
4081,Kepler-800 b,Kepler-800,b,1,1,Transit,2016,0,14.13176026,0.1106,2.85,0.254,8.5,0.0267,M-R relationship,0,44.87,675,86.95,,5315,0.82,0.85,-0.358,1019.26,0.952861
4082,Kepler-801 b,Kepler-801,b,1,1,Transit,2016,0,11.41928253,0.0795,2,0.178,4.66,0.0147,M-R relationship,0,14.44,419,89.36,,4435,0.63,0.67,-0.798,440.426,2.24188
4083,Kepler-802 b,Kepler-802,b,1,1,Transit,2016,0,40.0587473,0.2265,3.54,0.316,12.3,0.0386,M-R relationship,0,13.51,489,88.65,,5507,0.9,0.93,-0.226,780.585,1.25238
4084,Kepler-803 b,Kepler-803,b,1,1,Transit,2016,0,50.28638192,0.2678,3.79,0.338,13.8,0.0434,M-R relationship,0,20.88,543,89.98,,5919,1.12,1.05,0.241,639.771,1.53433
4085,Kepler-804 b,Kepler-804,b,1,2,Transit,2016,0,14.37457351,0.1137,1.94,0.173,4.42,0.0139,M-R relationship,0,83.43,779,89.91,,5817,1.05,1.01,0.05,649.65,1.5105
4086,Kepler-804 c,Kepler-804,c,1,2,Transit,2016,0,9.65185017,0.0872,1.14,0.102,1.55,0.00489,M-R relationship,0,141.84,890,89.59,,5817,1.05,1.01,0.05,649.65,1.5105
4087,Kepler-805 b,Kepler-805,b,1,1,Transit,2016,0,30.8638931,0.1978,2.89,0.258,8.7,0.0274,M-R relationship,0,86.47,743,85.76,,6112,1.65,1.19,0.541,638.49,1.53774
4088,Kepler-806 b,Kepler-806,b,1,1,Transit,2016,0,8.09219642,0.0764,1.14,0.102,1.55,0.00489,M-R relationship,0,413.6,1089,75.28,,5770,1.16,0.99,0.407,361.896,2.73453
4089,Kepler-807 b,Kepler-807,b,1,1,Transit,2016,0,117.9310878,0.4884,10.42,0.93,76.8,0.242,M-R relationship,0,7.45,418,89.74,,5965,1.06,1.04,0.228,1492.95,0.640983
4090,Kepler-808 b,Kepler-808,b,1,1,Transit,2016,0,0.63133235,0.0116,1.46,0.13,2.73,0.00859,M-R relationship,0,726.72,1322,76.59,,4653,0.71,0.76,-0.684,321,2.9135483
4091,Kepler-809 b,Kepler-809,b,1,1,Transit,2016,0,55.63934,0.2901,3.01,0.269,9.32,0.0293,M-R relationship,0,13.15,478,88.74,,5734,0.98,0.99,0.001,961.405,1.01149
4092,Kepler-81 b,Kepler-81,b,1,3,Transit,2012,0,5.955,0.0522,2.42,0.216,17.2,0.054,Mass,0,39.95,635,89,M0 V,4385,0.59,0.64,-0.889,348.291,2.84257
4093,Kepler-81 c,Kepler-81,c,1,3,Transit,2012,0,12.04,0.08347,2.37,0.211,4.3,0.014,Mass,0,15.62,502,89.51,M0 V,4385,0.59,0.64,-0.889,348.291,2.84257
4094,Kepler-81 d,Kepler-81,d,1,3,Transit,2014,0,20.837846,0.128,1.21,0.108,1.92,0.00606,M-R relationship,0,7.51,418,89.18,M0 V,4500,0.59,0.65,-0.889,348.291,2.84257
4095,Kepler-810 b,Kepler-810,b,1,1,Transit,2016,0,4.59725385,0.055,1.93,0.172,4.38,0.0138,M-R relationship,0,350.6,1105,89.85,,5803,1.04,1.03,-0.032,1458.59,0.658354
4096,Kepler-811 b,Kepler-811,b,1,1,Transit,2016,0,23.58447697,0.1583,2.7,0.241,7.75,0.0244,M-R relationship,0,78.59,730,88.28,,5747,1.24,1.01,0.323,985.041,0.986417
4097,Kepler-812 b,Kepler-812,b,1,1,Transit,2016,0,10.11716531,0.1024,3.55,0.317,12.3,0.0388,M-R relationship,0,421.92,1163,88.95,,6761,1.71,1.45,0.752,1482.74,0.645507
4098,Kepler-813 b,Kepler-813,b,1,1,Transit,2016,0,19.12947337,0.1439,2.14,0.191,5.22,0.0164,M-R relationship,0,56.04,817,87.58,,5743,0.93,0.95,-0.071,840,0.9432552
4099,Kepler-814 b,Kepler-814,b,1,1,Transit,2016,0,6.1469851,0.0695,2.12,0.189,5.14,0.0162,M-R relationship,0,935.12,1164,89.67,,6162,1.22,1.15,0.669,2055.77,0.456804
4100,Kepler-815 b,Kepler-815,b,1,1,Transit,2016,0,8.57503552,0.0888,4.11,0.367,15.8,0.0498,M-R relationship,0,979.14,1374,89.03,,5028,3.42,1.25,0.857,1259.28,0.765236
4101,Kepler-816 b,Kepler-816,b,1,1,Transit,2016,0,10.50682565,0.0895,10.24,0.914,74.5,0.234,M-R relationship,0,50.56,668,88.93,,5286,0.85,0.9,-0.374,983.697,0.989507
4102,Kepler-817 b,Kepler-817,b,1,1,Transit,2016,0,3.99010623,0.0493,9.03,0.806,60.2,0.189,M-R relationship,0,550.2,1124,87.09,,5861,1.03,1.03,0.086,1484.46,0.646594
4103,Kepler-818 b,Kepler-818,b,1,1,Transit,2016,0,10.03538581,0.0886,5.11,0.456,22.9,0.072,M-R relationship,0,100.78,786,89.81,,5638,0.92,0.94,-0.124,925.037,1.05377
4104,Kepler-819 b,Kepler-819,b,1,1,Transit,2016,0,33.1995648,0.1894,2.76,0.246,8.05,0.0253,M-R relationship,0,9.91,485,89.98,,5279,0.81,0.86,-0.398,664.306,1.47698
4105,Kepler-82 b,Kepler-82,b,1,5,Transit,2012,0,26.44,0.1683,4.07,0.363,12.15,0.03823,Mass,0.0033,19.56,562,89.052,,5529,0.9,0.91,-0.185,904.326,1.07762
4106,Kepler-82 c,Kepler-82,c,1,5,Transit,2012,0,51.54,0.2626,5.34,0.476,13.9,0.04373,Mass,0.007,8.04,450,90.15,,5529,0.9,0.91,-0.185,904.326,1.07762
4107,Kepler-82 d,Kepler-82,d,1,5,Transit,2014,0,2.382961,0.034,1.77,0.158,3.78,0.0119,M-R relationship,0,484.35,1253,86.85,,5428,0.95,0.96,-0.185,904.326,1.07762
4108,Kepler-82 e,Kepler-82,e,1,5,Transit,2014,0,5.902206,0.063,2.47,0.22,6.66,0.021,M-R relationship,0,144.34,926,89.23,,5428,0.95,0.96,-0.185,904.326,1.07762
4109,Kepler-82 f,Kepler-82,f,1,5,Transit Timing Variations,2019,0,75.732,0.3395,4.84,0.432,20.9,0.06576,Mass,0.0014,,,86.3,,5529,0.9,0.91,-0.225,904.326,1.07762
4110,Kepler-820 b,Kepler-820,b,1,1,Transit,2016,0,127.8338098,0.5829,6.09,0.543,30.8,0.097,M-R relationship,0,16.23,554,89.72,,6260,1.36,1.23,0.689,1387.2,0.692312
4111,Kepler-821 b,Kepler-821,b,1,1,Transit,2016,0,1.92279873,0.029,1.31,0.117,2.27,0.00714,M-R relationship,0,496.82,1215,89.74,,5191,0.8,0.84,-0.364,614.571,1.59853
4112,Kepler-822 b,Kepler-822,b,1,1,Transit,2016,0,3.22296927,0.0412,1.77,0.158,3.78,0.0119,M-R relationship,0,535.19,1239,87.67,,5928,1.08,1.06,-0.005,860.391,1.13365
4113,Kepler-823 b,Kepler-823,b,1,1,Transit,2016,0,4.16809082,0.0507,1.57,0.14,3.09,0.00972,M-R relationship,0,803.35,1277,85.09,,5643,0.96,0.98,0.335,1389.27,0.691059
4114,Kepler-824 b,Kepler-824,b,1,1,Transit,2016,0,4.51436633,0.055,1.87,0.167,4.16,0.0131,M-R relationship,0,454.6,1231,89.42,,6035,1.22,1.15,0.122,1201.4,0.804038
4115,Kepler-825 b,Kepler-825,b,1,2,Transit,2016,0,3.77360059,0.0453,1.53,0.136,2.96,0.0093,M-R relationship,0,734.46,1270,90,,5976,1.08,1.03,0.12,807.85,1.20931
4116,Kepler-825 c,Kepler-825,c,1,2,Transit,2016,0,8.1818246,0.0759,1.84,0.164,4.04,0.0127,M-R relationship,0,261.63,981,88.11,,5976,1.08,1.03,0.12,807.85,1.20931
4117,Kepler-826 b,Kepler-826,b,1,1,Transit,2016,0,4.48758907,0.0528,1.25,0.112,2.1,0.0066,M-R relationship,0,827.22,1305,87.03,,6079,1.15,1.05,0.349,779.596,1.2539
4118,Kepler-827 b,Kepler-827,b,1,1,Transit,2016,0,51.92927591,0.2742,5.63,0.502,27,0.0849,M-R relationship,0,23.6,574,89.69,,5602,0.91,0.93,0.232,2046.68,0.461482
4119,Kepler-828 b,Kepler-828,b,1,1,Transit,2016,0,0.56785714,0.0125,1.51,0.135,2.89,0.00909,M-R relationship,0,1835.16,1848,85.49,,5039,0.77,0.81,-0.543,575.322,1.70945
4120,Kepler-829 b,Kepler-829,b,1,1,Transit,2016,0,6.88337562,0.0678,2.11,0.188,5.1,0.016,M-R relationship,0,247.47,857,89.82,,5698,0.97,0.98,0.04,1073.76,0.902722
4121,Kepler-83 b,Kepler-83,b,2,3,Transit,2012,0,9.77,0.07295,2.83,0.252,42.1,0.132,Mass,0,15.41,460,89.84,M0 V,4082,0.61,0.66,-1.102,400.409,2.46907
4122,Kepler-83 c,Kepler-83,c,2,3,Transit,2012,0,20.09,0.11796,2.36,0.211,11.4,0.036,Mass,0,5.9,362,87.49,M0 V,4082,0.61,0.66,-1.102,400.409,2.46907
4123,Kepler-83 d,Kepler-83,d,2,3,Transit,2014,0,5.169796,0.051,1.94,0.173,24.6,0.077,Mass,0,28.81,569,88.87,M0 V,4648,0.59,0.58,-1.102,400.409,2.46907
4124,Kepler-830 b,Kepler-830,b,1,1,Transit,2016,0,11.29695137,0.1033,1.7,0.152,3.53,0.0111,M-R relationship,0,160.18,907,87.54,,6037,1.11,1.07,0.169,1122,0.5334307
4125,Kepler-831 b,Kepler-831,b,1,1,Transit,2016,0,5.62153941,0.0603,1.27,0.113,2.15,0.00678,M-R relationship,0,266.25,992,86.54,,5732,0.97,0.99,0.012,593.54,1.65604
4126,Kepler-832 b,Kepler-832,b,1,1,Transit,2016,0,7.1396941,0.075,2.06,0.184,4.9,0.0154,M-R relationship,0,256.83,965,89.89,,5596,0.9,0.92,0.07,1688.12,0.56484
4127,Kepler-833 b,Kepler-833,b,1,1,Transit,2016,0,18.7546998,0.1139,2.02,0.18,4.74,0.0149,M-R relationship,0,8.31,382,89.96,,4339,0.62,0.64,-0.793,467.37,2.11112
4128,Kepler-834 b,Kepler-834,b,1,1,Transit,2016,0,13.32388301,0.0862,2.02,0.18,4.74,0.0149,M-R relationship,0,11.85,378,89.87,,4554,0.66,0.7,-0.745,633.937,1.54978
4129,Kepler-835 b,Kepler-835,b,1,1,Transit,2016,0,11.41909375,0.107,2.79,0.249,8.2,0.0258,M-R relationship,0,170.33,921,81.99,,5954,1.11,1.08,0.33,2406.33,0.38296
4130,Kepler-836 b,Kepler-836,b,1,1,Transit,2016,0,11.36112327,0.1013,2.73,0.244,7.9,0.0249,M-R relationship,0,135.8,869,87.16,,5895,1.04,1.03,0.049,980.035,0.991756
4131,Kepler-837 b,Kepler-837,b,1,1,Transit,2016,0,16.56059504,0.1144,2.56,0.228,7.08,0.0223,M-R relationship,0,55.97,701,86.99,,5403,0.81,0.85,-0.271,901.907,1.08016
4132,Kepler-838 b,Kepler-838,b,1,1,Transit,2016,0,15.74957994,0.1266,2.73,0.244,7.9,0.0249,M-R relationship,0,61.09,777,88.24,,5770,0.96,0.98,-0.099,1104.04,0.877122
4133,Kepler-839 b,Kepler-839,b,1,1,Transit,2016,0,37.8144514,0.2341,2.57,0.229,7.13,0.0224,M-R relationship,0,46.3,626,87.34,,6058,1.31,1.22,0.437,944.561,1.02991
4134,Kepler-84 b,Kepler-84,b,1,5,Transit,2012,0,8.726,0.0827,2.23,0.199,40,0.126,Mass,0,222.19,985,82.52,,6039,1.43,1,0.212,1023.9,0.692872
4135,Kepler-84 c,Kepler-84,c,1,5,Transit,2012,0,12.883,0.1072,2.36,0.211,20.2,0.064,Mass,0,132.23,865,81.13,,6039,1.43,1,0.212,1023.9,0.692872
4136,Kepler-84 d,Kepler-84,d,1,5,Transit,2014,0,4.224537,0.052,1.38,0.123,2.48,0.0078,M-R relationship,0,584.24,1254,82.31,,6031,1.17,1.06,0.212,1023.9,0.692872
4137,Kepler-84 e,Kepler-84,e,1,5,Transit,2014,0,27.434389,0.181,2.6,0.232,7.27,0.0229,M-R relationship,0,48.29,672,88.99,,6031,1.17,1.06,0.212,1023.9,0.692872
4138,Kepler-84 f,Kepler-84,f,1,5,Transit,2014,0,44.552169,0.25,2.2,0.196,5.48,0.0172,M-R relationship,0,25.3,572,89.07,,6031,1.17,1.06,0.212,1023.9,0.692872
4139,Kepler-840 b,Kepler-840,b,1,1,Transit,2016,0,2.49577962,0.0355,17.07,1.523,43000,135,M-R relationship,0,2258.8,1408,88.51,,5920,1.06,1.04,0.398,1122.19,0.865912
4140,Kepler-841 b,Kepler-841,b,1,1,Transit,2016,0,124.4198398,0.479,5.23,0.467,23.8,0.0749,M-R relationship,0,1.65,416,90,,5324,0.81,0.85,-0.362,998.961,0.973052
4141,Kepler-842 b,Kepler-842,b,1,1,Transit,2016,0,1.21956827,0.0204,1.6,0.143,3.19,0.01,M-R relationship,0,588.95,1252,89.37,,4848,0.73,0.78,-0.612,532.726,1.84875
4142,Kepler-843 b,Kepler-843,b,1,1,Transit,2016,0,2.05387982,0.0313,2.59,0.231,7.22,0.0227,M-R relationship,0,890.33,1523,87.74,,5830,1.03,1.02,-0.047,1165.66,0.830221
4143,Kepler-844 b,Kepler-844,b,1,1,Transit,2016,0,2.61302086,0.0298,1.68,0.15,3.46,0.0109,M-R relationship,0,89.65,713,80.29,,4128,0.57,0.59,-0.921,431.776,2.28848
4144,Kepler-845 b,Kepler-845,b,1,1,Transit,2016,0,0.92785982,0.017,2.04,0.182,4.82,0.0152,M-R relationship,0,772.5,1361,76.15,,4913,0.75,0.79,-0.605,431.051,2.29111
4145,Kepler-846 b,Kepler-846,b,1,1,Transit,2016,0,19.80792185,0.1399,2.48,0.221,6.71,0.0211,M-R relationship,0,35.28,624,89.93,,5579,0.91,0.94,-0.217,1127.12,0.858834
4146,Kepler-847 b,Kepler-847,b,1,1,Transit,2016,0,2.3432319,0.0315,1.18,0.105,1.76,0.00553,M-R relationship,0,292.31,1054,89.7,,4940,0.77,0.83,-0.507,513.103,1.9202
4147,Kepler-848 b,Kepler-848,b,1,1,Transit,2016,0,6.91134416,0.072,1.7,0.152,3.53,0.0111,M-R relationship,0,794.78,1086,88.37,,5695,1.2,1.01,0.594,1378.47,0.696616
4148,Kepler-849 b,Kepler-849,b,1,1,Transit,2016,0,394.6244904,1.1088,7.14,0.637,40.4,0.127,M-R relationship,0,3.12,325,89.84,,6059,1.64,1.23,0.605,822.134,1.18782
